238913ad81c3e64a733337b791b104aa743bf4edb1774b590344d30fec341ad5dde52, Attempt #,Attempt Start,Attempt End,Section #,Q #,Q Type,Q Title,Q Text,Bonus?,Difficulty,Answer,Answer Match,Score,Out Of
539506a180ddefb7bda6b0adcc9cea7e1d2b42760449020952535a689dfe84a04c323, 1,1/16/2025 9:37 AM,1/16/2025 9:39 AM,,1,MC,,"What is the answer to life, the universe, and everything?",False,1,41,UnChecked,0,1
539506a180ddefb7bda6b0adcc9cea7e1d2b42760449020952535a689dfe84a04c323, 1,1/16/2025 9:37 AM,1/16/2025 9:39 AM,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",False,1,25%,UnChecked,0,1
539506a180ddefb7bda6b0adcc9cea7e1d2b42760449020952535a689dfe84a04c323, 1,1/16/2025 9:37 AM,1/16/2025 9:39 AM,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",False,1,50%,UnChecked,0,1
539506a180ddefb7bda6b0adcc9cea7e1d2b42760449020952535a689dfe84a04c323, 1,1/16/2025 9:37 AM,1/16/2025 9:39 AM,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",False,1,60%,UnChecked,0,1
539506a180ddefb7bda6b0adcc9cea7e1d2b42760449020952535a689dfe84a04c323, 1,1/16/2025 9:37 AM,1/16/2025 9:39 AM,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",False,1,25%,Checked,0,1
539506a180ddefb7bda6b0adcc9cea7e1d2b42760449020952535a689dfe84a04c323, 1,1/16/2025 9:37 AM,1/16/2025 9:39 AM,,3,T/F,,"Should the word ""Abbreviation"" be shorter?",False,1,True,UnChecked,0,1
539506a180ddefb7bda6b0adcc9cea7e1d2b42760449020952535a689dfe84a04c323, 1,1/16/2025 9:37 AM,1/16/2025 9:39 AM,,3,T/F,,"Should the word ""Abbreviation"" be shorter?",False,1,False,Checked,0,1
539506a180ddefb7bda6b0adcc9cea7e1d2b42760449020952535a689dfe84a04c323, 1,1/16/2025 9:37 AM,1/16/2025 9:39 AM,,4,MC,,How many letters are in the alphabet?,False,1,11,UnChecked,0,1
539506a180ddefb7bda6b0adcc9cea7e1d2b42760449020952535a689dfe84a04c323, 1,1/16/2025 9:37 AM,1/16/2025 9:39 AM,,4,MC,,How many letters are in the alphabet?,False,1,7,UnChecked,0,1
539506a180ddefb7bda6b0adcc9cea7e1d2b42760449020952535a689dfe84a04c323, 1,1/16/2025 9:37 AM,1/16/2025 9:39 AM,,4,MC,,How many letters are in the alphabet?,False,1,26,Checked,0,1
539506a180ddefb7bda6b0adcc9cea7e1d2b42760449020952535a689dfe84a04c323, 1,1/16/2025 9:37 AM,1/16/2025 9:39 AM,,4,MC,,How many letters are in the alphabet?,False,1,11010,UnChecked,0,1
539506a180ddefb7bda6b0adcc9cea7e1d2b42760449020952535a689dfe84a04c323, 1,1/16/2025 9:37 AM,1/16/2025 9:39 AM,,5,MC,,"If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship, what happens?",False,1,Disney sues you,Checked,0,1
539506a180ddefb7bda6b0adcc9cea7e1d2b42760449020952535a689dfe84a04c323, 1,1/16/2025 9:37 AM,1/16/2025 9:39 AM,,5,MC,,"If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship, what happens?",False,1,Paul Bettany joins you,UnChecked,0,1
539506a180ddefb7bda6b0adcc9cea7e1d2b42760449020952535a689dfe84a04c323, 1,1/16/2025 9:37 AM,1/16/2025 9:39 AM,,5,MC,,"If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship, what happens?",False,1,You have two ships,UnChecked,0,1
539506a180ddefb7bda6b0adcc9cea7e1d2b42760449020952535a689dfe84a04c323, 1,1/16/2025 9:37 AM,1/16/2025 9:39 AM,,6,T/F,,Something can be both New and Improved,False,1,True,UnChecked,1,1
539506a180ddefb7bda6b0adcc9cea7e1d2b42760449020952535a689dfe84a04c323, 1,1/16/2025 9:37 AM,1/16/2025 9:39 AM,,6,T/F,,Something can be both New and Improved,False,1,False,Checked,1,1
539506a180ddefb7bda6b0adcc9cea7e1d2b42760449020952535a689dfe84a04c323, 1,1/16/2025 9:37 AM,1/16/2025 9:39 AM,,7,FIB,,"My bologna has a first name, it's _______ my bologna has a second name, it's _______ ",False,1,Answer for blank # 1,Bob,0,1
539506a180ddefb7bda6b0adcc9cea7e1d2b42760449020952535a689dfe84a04c323, 1,1/16/2025 9:37 AM,1/16/2025 9:39 AM,,7,FIB,,"My bologna has a first name, it's _______ my bologna has a second name, it's _______ ",False,1,Answer for blank # 2,Belcher,0,1
539506a180ddefb7bda6b0adcc9cea7e1d2b42760449020952535a689dfe84a04c323, 1,1/16/2025 9:37 AM,1/16/2025 9:39 AM,,8,MC,,Is your answer to this question 'no'?,False,1,yes,Checked,1,1
539506a180ddefb7bda6b0adcc9cea7e1d2b42760449020952535a689dfe84a04c323, 1,1/16/2025 9:37 AM,1/16/2025 9:39 AM,,8,MC,,Is your answer to this question 'no'?,False,1,no,UnChecked,1,1
539506a180ddefb7bda6b0adcc9cea7e1d2b42760449020952535a689dfe84a04c323, 1,1/16/2025 9:37 AM,1/16/2025 9:39 AM,,9,MC,,"In the word ""scent"", which letter is silent?",False,1,s,UnChecked,0,1
539506a180ddefb7bda6b0adcc9cea7e1d2b42760449020952535a689dfe84a04c323, 1,1/16/2025 9:37 AM,1/16/2025 9:39 AM,,9,MC,,"In the word ""scent"", which letter is silent?",False,1,c,Checked,0,1
539506a180ddefb7bda6b0adcc9cea7e1d2b42760449020952535a689dfe84a04c323, 1,1/16/2025 9:37 AM,1/16/2025 9:39 AM,,9,MC,,"In the word ""scent"", which letter is silent?",False,1,a,UnChecked,0,1
539506a180ddefb7bda6b0adcc9cea7e1d2b42760449020952535a689dfe84a04c323, 1,1/16/2025 9:37 AM,1/16/2025 9:39 AM,,9,MC,,"In the word ""scent"", which letter is silent?",False,1,p,UnChecked,0,1
539506a180ddefb7bda6b0adcc9cea7e1d2b42760449020952535a689dfe84a04c323, 1,1/16/2025 9:37 AM,1/16/2025 9:39 AM,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",False,1,frozen yogurt,UnChecked,1,1
539506a180ddefb7bda6b0adcc9cea7e1d2b42760449020952535a689dfe84a04c323, 1,1/16/2025 9:37 AM,1/16/2025 9:39 AM,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",False,1,ice cream,Checked,1,1
539506a180ddefb7bda6b0adcc9cea7e1d2b42760449020952535a689dfe84a04c323, 1,1/16/2025 9:37 AM,1/16/2025 9:39 AM,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",False,1,a popsicle,UnChecked,1,1
539506a180ddefb7bda6b0adcc9cea7e1d2b42760449020952535a689dfe84a04c323, 1,1/16/2025 9:37 AM,1/16/2025 9:39 AM,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",False,1,coca cola,UnChecked,1,1
549284de47a5d597ec155b3d3bc9739a0ef5a449cf641422a0b93601403fe659aaae9, 1,1/16/2025 9:31 AM,1/16/2025 9:33 AM,,1,MC,,"What is the answer to life, the universe, and everything?",False,1,38,Checked,0,1
549284de47a5d597ec155b3d3bc9739a0ef5a449cf641422a0b93601403fe659aaae9, 1,1/16/2025 9:31 AM,1/16/2025 9:33 AM,,1,MC,,"What is the answer to life, the universe, and everything?",False,1,39,UnChecked,0,1
549284de47a5d597ec155b3d3bc9739a0ef5a449cf641422a0b93601403fe659aaae9, 1,1/16/2025 9:31 AM,1/16/2025 9:33 AM,,1,MC,,"What is the answer to life, the universe, and everything?",False,1,40,UnChecked,0,1
549284de47a5d597ec155b3d3bc9739a0ef5a449cf641422a0b93601403fe659aaae9, 1,1/16/2025 9:31 AM,1/16/2025 9:33 AM,,1,MC,,"What is the answer to life, the universe, and everything?",False,1,41,UnChecked,0,1
549284de47a5d597ec155b3d3bc9739a0ef5a449cf641422a0b93601403fe659aaae9, 1,1/16/2025 9:31 AM,1/16/2025 9:33 AM,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",False,1,25%,Checked,0,1
549284de47a5d597ec155b3d3bc9739a0ef5a449cf641422a0b93601403fe659aaae9, 1,1/16/2025 9:31 AM,1/16/2025 9:33 AM,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",False,1,50%,UnChecked,0,1
549284de47a5d597ec155b3d3bc9739a0ef5a449cf641422a0b93601403fe659aaae9, 1,1/16/2025 9:31 AM,1/16/2025 9:33 AM,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",False,1,60%,UnChecked,0,1
549284de47a5d597ec155b3d3bc9739a0ef5a449cf641422a0b93601403fe659aaae9, 1,1/16/2025 9:31 AM,1/16/2025 9:33 AM,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",False,1,25%,UnChecked,0,1
549284de47a5d597ec155b3d3bc9739a0ef5a449cf641422a0b93601403fe659aaae9, 1,1/16/2025 9:31 AM,1/16/2025 9:33 AM,,3,T/F,,"Should the word ""Abbreviation"" be shorter?",False,1,True,Checked,1,1
549284de47a5d597ec155b3d3bc9739a0ef5a449cf641422a0b93601403fe659aaae9, 1,1/16/2025 9:31 AM,1/16/2025 9:33 AM,,3,T/F,,"Should the word ""Abbreviation"" be shorter?",False,1,False,UnChecked,1,1
549284de47a5d597ec155b3d3bc9739a0ef5a449cf641422a0b93601403fe659aaae9, 1,1/16/2025 9:31 AM,1/16/2025 9:33 AM,,4,MC,,How many letters are in the alphabet?,False,1,11,UnChecked,0,1
549284de47a5d597ec155b3d3bc9739a0ef5a449cf641422a0b93601403fe659aaae9, 1,1/16/2025 9:31 AM,1/16/2025 9:33 AM,,4,MC,,How many letters are in the alphabet?,False,1,7,UnChecked,0,1
549284de47a5d597ec155b3d3bc9739a0ef5a449cf641422a0b93601403fe659aaae9, 1,1/16/2025 9:31 AM,1/16/2025 9:33 AM,,4,MC,,How many letters are in the alphabet?,False,1,26,Checked,0,1
549284de47a5d597ec155b3d3bc9739a0ef5a449cf641422a0b93601403fe659aaae9, 1,1/16/2025 9:31 AM,1/16/2025 9:33 AM,,4,MC,,How many letters are in the alphabet?,False,1,11010,UnChecked,0,1
549284de47a5d597ec155b3d3bc9739a0ef5a449cf641422a0b93601403fe659aaae9, 1,1/16/2025 9:31 AM,1/16/2025 9:33 AM,,5,MC,,"If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship, what happens?",False,1,Disney sues you,UnChecked,1,1
549284de47a5d597ec155b3d3bc9739a0ef5a449cf641422a0b93601403fe659aaae9, 1,1/16/2025 9:31 AM,1/16/2025 9:33 AM,,5,MC,,"If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship, what happens?",False,1,Paul Bettany joins you,UnChecked,1,1
549284de47a5d597ec155b3d3bc9739a0ef5a449cf641422a0b93601403fe659aaae9, 1,1/16/2025 9:31 AM,1/16/2025 9:33 AM,,5,MC,,"If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship, what happens?",False,1,You have two ships,Checked,1,1
549284de47a5d597ec155b3d3bc9739a0ef5a449cf641422a0b93601403fe659aaae9, 1,1/16/2025 9:31 AM,1/16/2025 9:33 AM,,6,T/F,,Something can be both New and Improved,False,1,True,UnChecked,1,1
549284de47a5d597ec155b3d3bc9739a0ef5a449cf641422a0b93601403fe659aaae9, 1,1/16/2025 9:31 AM,1/16/2025 9:33 AM,,6,T/F,,Something can be both New and Improved,False,1,False,Checked,1,1
549284de47a5d597ec155b3d3bc9739a0ef5a449cf641422a0b93601403fe659aaae9, 1,1/16/2025 9:31 AM,1/16/2025 9:33 AM,,7,FIB,,"My bologna has a first name, it's _______ my bologna has a second name, it's _______ ",False,1,Answer for blank # 1,Bob,0,1
549284de47a5d597ec155b3d3bc9739a0ef5a449cf641422a0b93601403fe659aaae9, 1,1/16/2025 9:31 AM,1/16/2025 9:33 AM,,7,FIB,,"My bologna has a first name, it's _______ my bologna has a second name, it's _______ ",False,1,Answer for blank # 2,Junior,0,1
549284de47a5d597ec155b3d3bc9739a0ef5a449cf641422a0b93601403fe659aaae9, 1,1/16/2025 9:31 AM,1/16/2025 9:33 AM,,8,MC,,Is your answer to this question 'no'?,False,1,yes,Checked,1,1
549284de47a5d597ec155b3d3bc9739a0ef5a449cf641422a0b93601403fe659aaae9, 1,1/16/2025 9:31 AM,1/16/2025 9:33 AM,,8,MC,,Is your answer to this question 'no'?,False,1,no,UnChecked,1,1
549284de47a5d597ec155b3d3bc9739a0ef5a449cf641422a0b93601403fe659aaae9, 1,1/16/2025 9:31 AM,1/16/2025 9:33 AM,,9,MC,,"In the word ""scent"", which letter is silent?",False,1,s,UnChecked,0,1
549284de47a5d597ec155b3d3bc9739a0ef5a449cf641422a0b93601403fe659aaae9, 1,1/16/2025 9:31 AM,1/16/2025 9:33 AM,,9,MC,,"In the word ""scent"", which letter is silent?",False,1,c,Checked,0,1
549284de47a5d597ec155b3d3bc9739a0ef5a449cf641422a0b93601403fe659aaae9, 1,1/16/2025 9:31 AM,1/16/2025 9:33 AM,,9,MC,,"In the word ""scent"", which letter is silent?",False,1,a,UnChecked,0,1
549284de47a5d597ec155b3d3bc9739a0ef5a449cf641422a0b93601403fe659aaae9, 1,1/16/2025 9:31 AM,1/16/2025 9:33 AM,,9,MC,,"In the word ""scent"", which letter is silent?",False,1,p,UnChecked,0,1
549284de47a5d597ec155b3d3bc9739a0ef5a449cf641422a0b93601403fe659aaae9, 1,1/16/2025 9:31 AM,1/16/2025 9:33 AM,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",False,1,frozen yogurt,UnChecked,0,1
549284de47a5d597ec155b3d3bc9739a0ef5a449cf641422a0b93601403fe659aaae9, 1,1/16/2025 9:31 AM,1/16/2025 9:33 AM,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",False,1,ice cream,UnChecked,0,1
549284de47a5d597ec155b3d3bc9739a0ef5a449cf641422a0b93601403fe659aaae9, 1,1/16/2025 9:31 AM,1/16/2025 9:33 AM,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",False,1,coca cola,Checked,0,1
549284de47a5d597ec155b3d3bc9739a0ef5a449cf641422a0b93601403fe659aaae9, 1,1/16/2025 9:31 AM,1/16/2025 9:33 AM,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",False,1,a popsicle,UnChecked,0,1
379813eead89946f109ef97da1a09f696eef3cdf80664df593170ec15752dd02f77c9, 1,1/16/2025 9:30 AM,1/16/2025 9:31 AM,,1,MC,,"What is the answer to life, the universe, and everything?",False,1,38,Checked,0,1
379813eead89946f109ef97da1a09f696eef3cdf80664df593170ec15752dd02f77c9, 1,1/16/2025 9:30 AM,1/16/2025 9:31 AM,,1,MC,,"What is the answer to life, the universe, and everything?",False,1,39,UnChecked,0,1
379813eead89946f109ef97da1a09f696eef3cdf80664df593170ec15752dd02f77c9, 1,1/16/2025 9:30 AM,1/16/2025 9:31 AM,,1,MC,,"What is the answer to life, the universe, and everything?",False,1,40,UnChecked,0,1
379813eead89946f109ef97da1a09f696eef3cdf80664df593170ec15752dd02f77c9, 1,1/16/2025 9:30 AM,1/16/2025 9:31 AM,,1,MC,,"What is the answer to life, the universe, and everything?",False,1,41,UnChecked,0,1
379813eead89946f109ef97da1a09f696eef3cdf80664df593170ec15752dd02f77c9, 1,1/16/2025 9:30 AM,1/16/2025 9:31 AM,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",False,1,25%,UnChecked,0,1
379813eead89946f109ef97da1a09f696eef3cdf80664df593170ec15752dd02f77c9, 1,1/16/2025 9:30 AM,1/16/2025 9:31 AM,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",False,1,50%,UnChecked,0,1
379813eead89946f109ef97da1a09f696eef3cdf80664df593170ec15752dd02f77c9, 1,1/16/2025 9:30 AM,1/16/2025 9:31 AM,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",False,1,60%,UnChecked,0,1
379813eead89946f109ef97da1a09f696eef3cdf80664df593170ec15752dd02f77c9, 1,1/16/2025 9:30 AM,1/16/2025 9:31 AM,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",False,1,25%,Checked,0,1
379813eead89946f109ef97da1a09f696eef3cdf80664df593170ec15752dd02f77c9, 1,1/16/2025 9:30 AM,1/16/2025 9:31 AM,,3,T/F,,"Should the word ""Abbreviation"" be shorter?",False,1,True,UnChecked,0,1
379813eead89946f109ef97da1a09f696eef3cdf80664df593170ec15752dd02f77c9, 1,1/16/2025 9:30 AM,1/16/2025 9:31 AM,,3,T/F,,"Should the word ""Abbreviation"" be shorter?",False,1,False,Checked,0,1
379813eead89946f109ef97da1a09f696eef3cdf80664df593170ec15752dd02f77c9, 1,1/16/2025 9:30 AM,1/16/2025 9:31 AM,,4,MC,,How many letters are in the alphabet?,False,1,11,UnChecked,0,1
379813eead89946f109ef97da1a09f696eef3cdf80664df593170ec15752dd02f77c9, 1,1/16/2025 9:30 AM,1/16/2025 9:31 AM,,4,MC,,How many letters are in the alphabet?,False,1,7,UnChecked,0,1
379813eead89946f109ef97da1a09f696eef3cdf80664df593170ec15752dd02f77c9, 1,1/16/2025 9:30 AM,1/16/2025 9:31 AM,,4,MC,,How many letters are in the alphabet?,False,1,26,UnChecked,0,1
379813eead89946f109ef97da1a09f696eef3cdf80664df593170ec15752dd02f77c9, 1,1/16/2025 9:30 AM,1/16/2025 9:31 AM,,4,MC,,How many letters are in the alphabet?,False,1,11010,Checked,0,1
379813eead89946f109ef97da1a09f696eef3cdf80664df593170ec15752dd02f77c9, 1,1/16/2025 9:30 AM,1/16/2025 9:31 AM,,5,MC,,"If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship, what happens?",False,1,Disney sues you,Checked,0,1
379813eead89946f109ef97da1a09f696eef3cdf80664df593170ec15752dd02f77c9, 1,1/16/2025 9:30 AM,1/16/2025 9:31 AM,,5,MC,,"If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship, what happens?",False,1,Paul Bettany joins you,UnChecked,0,1
379813eead89946f109ef97da1a09f696eef3cdf80664df593170ec15752dd02f77c9, 1,1/16/2025 9:30 AM,1/16/2025 9:31 AM,,5,MC,,"If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship, what happens?",False,1,You have two ships,UnChecked,0,1
379813eead89946f109ef97da1a09f696eef3cdf80664df593170ec15752dd02f77c9, 1,1/16/2025 9:30 AM,1/16/2025 9:31 AM,,6,T/F,,Something can be both New and Improved,False,1,True,UnChecked,1,1
379813eead89946f109ef97da1a09f696eef3cdf80664df593170ec15752dd02f77c9, 1,1/16/2025 9:30 AM,1/16/2025 9:31 AM,,6,T/F,,Something can be both New and Improved,False,1,False,Checked,1,1
379813eead89946f109ef97da1a09f696eef3cdf80664df593170ec15752dd02f77c9, 1,1/16/2025 9:30 AM,1/16/2025 9:31 AM,,7,FIB,,"My bologna has a first name, it's _______ my bologna has a second name, it's _______ ",False,1,Answer for blank # 1,bob,0,1
379813eead89946f109ef97da1a09f696eef3cdf80664df593170ec15752dd02f77c9, 1,1/16/2025 9:30 AM,1/16/2025 9:31 AM,,7,FIB,,"My bologna has a first name, it's _______ my bologna has a second name, it's _______ ",False,1,Answer for blank # 2,bob,0,1
379813eead89946f109ef97da1a09f696eef3cdf80664df593170ec15752dd02f77c9, 1,1/16/2025 9:30 AM,1/16/2025 9:31 AM,,8,MC,,Is your answer to this question 'no'?,False,1,yes,Checked,1,1
379813eead89946f109ef97da1a09f696eef3cdf80664df593170ec15752dd02f77c9, 1,1/16/2025 9:30 AM,1/16/2025 9:31 AM,,8,MC,,Is your answer to this question 'no'?,False,1,no,UnChecked,1,1
379813eead89946f109ef97da1a09f696eef3cdf80664df593170ec15752dd02f77c9, 1,1/16/2025 9:30 AM,1/16/2025 9:31 AM,,9,MC,,"In the word ""scent"", which letter is silent?",False,1,s,UnChecked,0,1
379813eead89946f109ef97da1a09f696eef3cdf80664df593170ec15752dd02f77c9, 1,1/16/2025 9:30 AM,1/16/2025 9:31 AM,,9,MC,,"In the word ""scent"", which letter is silent?",False,1,c,Checked,0,1
379813eead89946f109ef97da1a09f696eef3cdf80664df593170ec15752dd02f77c9, 1,1/16/2025 9:30 AM,1/16/2025 9:31 AM,,9,MC,,"In the word ""scent"", which letter is silent?",False,1,a,UnChecked,0,1
379813eead89946f109ef97da1a09f696eef3cdf80664df593170ec15752dd02f77c9, 1,1/16/2025 9:30 AM,1/16/2025 9:31 AM,,9,MC,,"In the word ""scent"", which letter is silent?",False,1,p,UnChecked,0,1
379813eead89946f109ef97da1a09f696eef3cdf80664df593170ec15752dd02f77c9, 1,1/16/2025 9:30 AM,1/16/2025 9:31 AM,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",False,1,a popsicle,UnChecked,0,1
379813eead89946f109ef97da1a09f696eef3cdf80664df593170ec15752dd02f77c9, 1,1/16/2025 9:30 AM,1/16/2025 9:31 AM,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",False,1,frozen yogurt,Checked,0,1
379813eead89946f109ef97da1a09f696eef3cdf80664df593170ec15752dd02f77c9, 1,1/16/2025 9:30 AM,1/16/2025 9:31 AM,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",False,1,ice cream,UnChecked,0,1
379813eead89946f109ef97da1a09f696eef3cdf80664df593170ec15752dd02f77c9, 1,1/16/2025 9:30 AM,1/16/2025 9:31 AM,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",False,1,coca cola,UnChecked,0,1
237616fbc8d40ada75045bf5c01e39eb84cd1b0312b1fbff754f9815eefbe6cedf4f4, 1,1/16/2025 9:30 AM,1/16/2025 9:33 AM,,1,MC,,"What is the answer to life, the universe, and everything?",False,1,38,UnChecked,0,1
237616fbc8d40ada75045bf5c01e39eb84cd1b0312b1fbff754f9815eefbe6cedf4f4, 1,1/16/2025 9:30 AM,1/16/2025 9:33 AM,,1,MC,,"What is the answer to life, the universe, and everything?",False,1,39,UnChecked,0,1
237616fbc8d40ada75045bf5c01e39eb84cd1b0312b1fbff754f9815eefbe6cedf4f4, 1,1/16/2025 9:30 AM,1/16/2025 9:33 AM,,1,MC,,"What is the answer to life, the universe, and everything?",False,1,40,UnChecked,0,1
237616fbc8d40ada75045bf5c01e39eb84cd1b0312b1fbff754f9815eefbe6cedf4f4, 1,1/16/2025 9:30 AM,1/16/2025 9:33 AM,,1,MC,,"What is the answer to life, the universe, and everything?",False,1,41,Checked,0,1
237616fbc8d40ada75045bf5c01e39eb84cd1b0312b1fbff754f9815eefbe6cedf4f4, 1,1/16/2025 9:30 AM,1/16/2025 9:33 AM,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",False,1,25%,Checked,0,1
237616fbc8d40ada75045bf5c01e39eb84cd1b0312b1fbff754f9815eefbe6cedf4f4, 1,1/16/2025 9:30 AM,1/16/2025 9:33 AM,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",False,1,50%,UnChecked,0,1
237616fbc8d40ada75045bf5c01e39eb84cd1b0312b1fbff754f9815eefbe6cedf4f4, 1,1/16/2025 9:30 AM,1/16/2025 9:33 AM,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",False,1,60%,UnChecked,0,1
237616fbc8d40ada75045bf5c01e39eb84cd1b0312b1fbff754f9815eefbe6cedf4f4, 1,1/16/2025 9:30 AM,1/16/2025 9:33 AM,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",False,1,25%,UnChecked,0,1
237616fbc8d40ada75045bf5c01e39eb84cd1b0312b1fbff754f9815eefbe6cedf4f4, 1,1/16/2025 9:30 AM,1/16/2025 9:33 AM,,3,T/F,,"Should the word ""Abbreviation"" be shorter?",False,1,True,Checked,1,1
